index,status,exit_code,elapsed_seconds,label,domain,method,adaptive,hierarchical,fixed_weather,seed,budget,summary_json,deterministic_return,stochastic_return_mean,stochastic_return_std,baseline_best_return,uplift_vs_best_baseline_det,pak_holdout_return,command
11,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=1000 | seed=2,fertilization,PPO,True,False,False,2,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\011_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 1000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\011_fertilization_ppo_seed2_hFalse.json'
12,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=1000 | seed=2,fertilization,PPO,False,False,False,2,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\012_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 1000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\012_fertilization_ppo_seed2_hFalse.json'
13,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=3000 | seed=0,fertilization,PPO,True,False,True,0,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\013_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\013_fertilization_ppo_seed0_hFalse.json'
14,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=3000 | seed=0,fertilization,PPO,False,False,True,0,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\014_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\014_fertilization_ppo_seed0_hFalse.json'
15,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=3000 | seed=0,fertilization,PPO,True,False,False,0,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\015_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\015_fertilization_ppo_seed0_hFalse.json'
16,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=3000 | seed=0,fertilization,PPO,False,False,False,0,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\016_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\016_fertilization_ppo_seed0_hFalse.json'
17,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=3000 | seed=1,fertilization,PPO,True,False,True,1,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\017_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\017_fertilization_ppo_seed1_hFalse.json'
18,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=3000 | seed=1,fertilization,PPO,False,False,True,1,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\018_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\018_fertilization_ppo_seed1_hFalse.json'
19,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=3000 | seed=1,fertilization,PPO,True,False,False,1,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\019_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\019_fertilization_ppo_seed1_hFalse.json'
20,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=3000 | seed=1,fertilization,PPO,False,False,False,1,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\020_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\020_fertilization_ppo_seed1_hFalse.json'
21,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=3000 | seed=2,fertilization,PPO,True,False,True,2,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\021_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\021_fertilization_ppo_seed2_hFalse.json'
22,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=3000 | seed=2,fertilization,PPO,False,False,True,2,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\022_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\022_fertilization_ppo_seed2_hFalse.json'
23,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=3000 | seed=2,fertilization,PPO,True,False,False,2,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\023_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\023_fertilization_ppo_seed2_hFalse.json'
24,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=3000 | seed=2,fertilization,PPO,False,False,False,2,total_years=3000,runs\experiment_summaries\metrics_7_3_2026\024_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 3000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\024_fertilization_ppo_seed2_hFalse.json'
25,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=5000 | seed=0,fertilization,PPO,True,False,True,0,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\025_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\025_fertilization_ppo_seed0_hFalse.json'
26,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=5000 | seed=0,fertilization,PPO,False,False,True,0,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\026_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\026_fertilization_ppo_seed0_hFalse.json'
27,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=5000 | seed=0,fertilization,PPO,True,False,False,0,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\027_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\027_fertilization_ppo_seed0_hFalse.json'
28,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=5000 | seed=0,fertilization,PPO,False,False,False,0,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\028_fertilization_ppo_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\028_fertilization_ppo_seed0_hFalse.json'
29,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=5000 | seed=1,fertilization,PPO,True,False,True,1,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\029_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\029_fertilization_ppo_seed1_hFalse.json'
30,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=5000 | seed=1,fertilization,PPO,False,False,True,1,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\030_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\030_fertilization_ppo_seed1_hFalse.json'
31,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=5000 | seed=1,fertilization,PPO,True,False,False,1,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\031_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\031_fertilization_ppo_seed1_hFalse.json'
32,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=5000 | seed=1,fertilization,PPO,False,False,False,1,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\032_fertilization_ppo_seed1_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 1 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\032_fertilization_ppo_seed1_hFalse.json'
33,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | fixed_weather | years=5000 | seed=2,fertilization,PPO,True,False,True,2,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\033_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\033_fertilization_ppo_seed2_hFalse.json'
34,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | fixed_weather | years=5000 | seed=2,fertilization,PPO,False,False,True,2,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\034_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\034_fertilization_ppo_seed2_hFalse.json'
35,DRY_RUN,0,0.0,Fertilization | PPO | adaptive | random_weather | years=5000 | seed=2,fertilization,PPO,True,False,False,2,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\035_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\035_fertilization_ppo_seed2_hFalse.json'
36,DRY_RUN,0,0.0,Fertilization | PPO | nonadaptive | random_weather | years=5000 | seed=2,fertilization,PPO,False,False,False,2,total_years=5000,runs\experiment_summaries\metrics_7_3_2026\036_fertilization_ppo_seed2_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method PPO --total-years 5000 --n-process 8 --eval-freq 20000 --seed 2 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\036_fertilization_ppo_seed2_hFalse.json'
37,DRY_RUN,0,0.0,Fertilization | A2C | adaptive | fixed_weather | years=1000 | seed=0,fertilization,A2C,True,False,True,0,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\037_fertilization_a2c_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method A2C --total-years 1000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --summary-json 'runs\experiment_summaries\metrics_7_3_2026\037_fertilization_a2c_seed0_hFalse.json'
38,DRY_RUN,0,0.0,Fertilization | A2C | nonadaptive | fixed_weather | years=1000 | seed=0,fertilization,A2C,False,False,True,0,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\038_fertilization_a2c_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method A2C --total-years 1000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --fixed-weather --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\038_fertilization_a2c_seed0_hFalse.json'
39,DRY_RUN,0,0.0,Fertilization | A2C | adaptive | random_weather | years=1000 | seed=0,fertilization,A2C,True,False,False,0,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\039_fertilization_a2c_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method A2C --total-years 1000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --summary-json 'runs\experiment_summaries\metrics_7_3_2026\039_fertilization_a2c_seed0_hFalse.json'
40,DRY_RUN,0,0.0,Fertilization | A2C | nonadaptive | random_weather | years=1000 | seed=0,fertilization,A2C,False,False,False,0,total_years=1000,runs\experiment_summaries\metrics_7_3_2026\040_fertilization_a2c_seed0_hFalse.json,,,,,,,'C:\Users\Haider\.conda\envs\cyclesgym\python.exe' experiments/fertilization/train.py --method A2C --total-years 1000 --n-process 8 --eval-freq 20000 --seed 0 --nutrient-action-mode NPK --price-profile pakistan_baseline --maxN 150.0 --maxP 80.0 --maxK 60.0 --p-actions 11 --k-actions 11 --n-nh4-rate 0.75 --nonadaptive --summary-json 'runs\experiment_summaries\metrics_7_3_2026\040_fertilization_a2c_seed0_hFalse.json'
