num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
14,0,2005-04-02,2005,92,1,60.0,80.0,42.0,1220.86956,7978.32064,2015.757156,11214.947356,-0.45198068022727966,False,,,"[1, 10, 6, 8, 4, 10, 7]"
15,0,2005-04-09,2005,99,1,120.0,16.0,6.0,2441.73912,1595.664128,287.965308,4325.368556,-0.1678328961133957,False,,,"[1, 4, 1, 2, 8, 2, 1]"
16,0,2005-04-16,2005,106,1,135.0,64.0,24.0,2746.95651,6382.656512,1151.861232,10281.474253999999,-0.3779410123825073,False,,,"[0, 7, 1, 4, 9, 8, 4]"
17,0,2005-04-23,2005,113,1,30.0,40.0,30.0,610.43478,3989.16032,1439.8265399999998,6039.4216400000005,-0.21107620000839233,False,,,"[0, 2, 4, 6, 2, 5, 5]"
18,0,2005-04-30,2005,120,1,90.0,72.0,6.0,1831.3043400000001,7180.488576,287.965308,9299.758224000001,-0.30703097581863403,False,,,"[0, 10, 6, 5, 6, 9, 1]"
19,0,2005-05-07,2005,127,1,90.0,48.0,6.0,1831.3043400000001,4786.992383999999,287.965308,6906.262032,-0.2160891890525818,False,,,"[1, 9, 3, 8, 6, 6, 1]"
20,0,2005-05-14,2005,134,1,0.0,32.0,24.0,0.0,3191.328256,1151.861232,4343.189488,-0.12997393310070038,False,,,"[0, 8, 1, 6, 0, 4, 4]"
21,0,2005-05-21,2005,141,1,0.0,8.0,54.0,0.0,797.832064,2591.6877719999998,3389.5198359999995,-0.09785096347332001,False,,,"[1, 8, 5, 2, 0, 1, 9]"
22,0,2005-05-28,2005,148,1,105.0,8.0,60.0,2136.52173,797.832064,2879.6530799999996,5814.006873999999,-0.16217263042926788,False,,,"[1, 7, 6, 5, 7, 1, 10]"
23,0,2005-06-04,2005,155,1,45.0,16.0,36.0,915.6521700000001,1595.664128,1727.7918479999998,4239.108146,-0.11473289132118225,False,,,"[0, 9, 8, 3, 3, 2, 6]"
24,0,2005-06-11,2005,162,1,15.0,56.0,60.0,305.21739,5584.824447999999,2879.6530799999996,8769.694918,-0.22934895753860474,False,,,"[0, 3, 7, 7, 1, 7, 10]"
25,0,2005-06-18,2005,169,1,150.0,64.0,60.0,3052.1739000000002,6382.656512,2879.6530799999996,12314.483492,-0.30845749378204346,False,,,"[0, 12, 3, 8, 10, 8, 10]"
26,0,2005-06-25,2005,176,1,105.0,40.0,30.0,2136.52173,3989.16032,1439.8265399999998,7565.5085899999995,-0.18174101412296295,False,,,"[0, 4, 5, 7, 7, 5, 5]"
27,0,2005-07-02,2005,183,1,75.0,72.0,30.0,1526.0869500000001,7180.488576,1439.8265399999998,10146.402066,-0.23319360613822937,False,,,"[0, 12, 1, 1, 5, 9, 5]"
28,0,2005-07-09,2005,190,1,30.0,48.0,54.0,610.43478,4786.992383999999,2591.6877719999998,7989.114935999998,-0.17597156763076782,False,,,"[1, 11, 2, 5, 2, 6, 9]"
29,0,2005-07-16,2005,197,1,150.0,0.0,42.0,3052.1739000000002,0.0,2015.757156,5067.931056,-0.10756226629018784,False,,,"[0, 6, 3, 9, 10, 0, 7]"
30,0,2005-07-23,2005,204,1,90.0,8.0,18.0,1831.3043400000001,797.832064,863.8959239999999,3493.032328,-0.07186748087406158,False,,,"[0, 5, 9, 5, 6, 1, 3]"
31,0,2005-07-30,2005,211,1,0.0,72.0,0.0,0.0,7180.488576,0.0,7180.488576,-0.14333467185497284,False,,,"[1, 0, 9, 9, 0, 9, 0]"
32,0,2005-08-06,2005,218,1,45.0,48.0,42.0,915.6521700000001,4786.992383999999,2015.757156,7718.401709999999,-0.14953166246414185,False,,,"[0, 5, 2, 7, 3, 6, 7]"
33,0,2005-08-13,2005,225,1,90.0,80.0,48.0,1831.3043400000001,7978.32064,2303.722464,12113.347444,-0.22690066695213318,False,,,"[1, 3, 1, 3, 6, 10, 8]"
34,0,2005-08-20,2005,232,1,90.0,40.0,18.0,1831.3043400000001,3989.16032,863.8959239999999,6684.360584,-0.12133345752954483,False,,,"[0, 2, 7, 7, 6, 5, 3]"
35,0,2005-08-27,2005,239,1,75.0,72.0,30.0,1526.0869500000001,7180.488576,1439.8265399999998,10146.402066,-0.17829297482967377,False,,,"[0, 10, 0, 0, 5, 9, 5]"
36,0,2005-09-03,2005,246,1,135.0,16.0,18.0,2746.95651,1595.664128,863.8959239999999,5206.516562000001,-0.08887435495853424,False,,,"[1, 4, 9, 5, 9, 2, 3]"
37,0,2005-09-10,2005,253,1,105.0,32.0,24.0,2136.52173,3191.328256,1151.861232,6479.7112179999995,-0.10765062272548676,False,,,"[1, 2, 4, 3, 7, 4, 4]"
38,0,2005-09-17,2005,260,1,150.0,8.0,12.0,3052.1739000000002,797.832064,575.930616,4425.93658,-0.07178641855716705,False,,,"[1, 3, 1, 2, 10, 1, 2]"
39,0,2005-09-24,2005,267,1,0.0,40.0,60.0,0.0,3989.16032,2879.6530799999996,6868.813399999999,-0.10887141525745392,False,,,"[0, 7, 7, 7, 0, 5, 10]"
40,0,2005-10-01,2005,274,1,15.0,16.0,0.0,305.21739,1595.664128,0.0,1900.881518,-0.029559383168816566,False,,,"[1, 10, 4, 9, 1, 2, 0]"
41,0,2005-10-08,2005,281,1,150.0,32.0,18.0,3052.1739000000002,3191.328256,863.8959239999999,7107.398080000001,-0.10846017301082611,False,,,"[0, 5, 0, 2, 10, 4, 3]"
42,0,2005-10-15,2005,288,1,0.0,56.0,0.0,0.0,5584.824447999999,0.0,5584.824447999999,-0.08372896909713745,False,,,"[1, 9, 4, 2, 0, 7, 0]"
43,0,2005-10-22,2005,295,1,150.0,48.0,24.0,3052.1739000000002,4786.992383999999,1151.861232,8991.027515999998,-0.13232092559337616,False,,,"[1, 12, 7, 7, 10, 6, 4]"
44,0,2005-10-29,2005,302,1,90.0,24.0,60.0,1831.3043400000001,2393.4961919999996,2879.6530799999996,7104.453611999999,-0.10267216712236404,False,,,"[1, 8, 3, 6, 6, 3, 10]"
45,0,2005-11-05,2005,309,1,120.0,32.0,54.0,2441.73912,3191.328256,2591.6877719999998,8224.755148,-0.11669634282588959,False,,,"[0, 12, 4, 1, 8, 4, 9]"
46,0,2005-11-12,2005,316,1,120.0,40.0,30.0,2441.73912,3989.16032,1439.8265399999998,7870.72598,-0.10964389890432358,False,,,"[0, 11, 8, 0, 8, 5, 5]"
47,0,2005-11-19,2005,323,1,30.0,24.0,30.0,610.43478,2393.4961919999996,1439.8265399999998,4443.757511999999,1.159522294998169,False,,,"[0, 4, 9, 7, 2, 3, 5]"
48,0,2005-11-26,2005,330,1,150.0,56.0,6.0,3052.1739000000002,5584.824447999999,287.965308,8924.963656,-0.12642602622509003,False,,,"[0, 2, 9, 7, 10, 7, 1]"
49,0,2005-12-03,2005,337,1,15.0,24.0,6.0,305.21739,2393.4961919999996,287.965308,2986.6788899999992,-0.042627591639757156,False,,,"[1, 10, 4, 5, 1, 3, 1]"
50,0,2005-12-10,2005,344,1,15.0,64.0,42.0,305.21739,6382.656512,2015.757156,8703.631057999999,-0.12501417100429535,False,,,"[1, 1, 1, 0, 1, 8, 7]"
51,0,2005-12-17,2005,351,1,90.0,72.0,36.0,1831.3043400000001,7180.488576,1727.7918479999998,10739.584764,-0.15497882664203644,False,,,"[1, 11, 8, 6, 6, 9, 6]"
52,0,2005-12-24,2005,358,1,75.0,72.0,60.0,1526.0869500000001,7180.488576,2879.6530799999996,11586.228606,-0.16763810813426971,False,,,"[0, 3, 4, 2, 5, 9, 10]"
53,0,2005-12-31,2005,365,1,120.0,8.0,42.0,2441.73912,797.832064,2015.757156,5255.32834,-0.08521529287099838,False,,,"[0, 4, 8, 6, 8, 1, 7]"
54,0,2006-01-07,2006,7,2,0.0,48.0,54.0,0.0,5160.004800000001,3044.4525,8204.4573,-0.11901026219129562,True,True,CornRM.100,"[0, 1, 5, 4, 0, 6, 9]"
55,0,2006-01-14,2006,14,2,15.0,32.0,6.0,331.30435500000004,3440.0032,338.2725,4109.580055,-0.05963695049285889,False,,,"[1, 12, 6, 2, 1, 4, 1]"
56,0,2006-01-21,2006,21,2,30.0,24.0,42.0,662.6087100000001,2580.0024000000003,2367.9075,5610.51861,-0.08140546083450317,False,,,"[0, 2, 0, 0, 2, 3, 7]"
57,0,2006-01-28,2006,28,2,45.0,56.0,6.0,993.9130650000001,6020.0056,338.2725,7352.191165,-0.10655166208744049,False,,,"[1, 13, 7, 7, 3, 7, 1]"
58,0,2006-02-04,2006,35,2,30.0,0.0,6.0,662.6087100000001,0.0,338.2725,1000.88121,-0.01449852529913187,False,,,"[1, 7, 6, 6, 2, 0, 1]"
59,0,2006-02-11,2006,42,2,120.0,40.0,0.0,2650.4348400000003,4300.004,0.0,6950.438840000001,-0.10054785013198853,False,,,"[1, 12, 1, 5, 8, 5, 0]"
60,0,2006-02-18,2006,49,2,15.0,8.0,6.0,331.30435500000004,860.0008,338.2725,1529.577655,-0.02211032249033451,False,,,"[0, 10, 0, 0, 1, 1, 1]"
61,0,2006-02-25,2006,56,2,135.0,24.0,30.0,2981.739195,2580.0024000000003,1691.3625,7253.104095000001,-0.1046675592660904,False,,,"[0, 4, 5, 7, 9, 3, 5]"
62,0,2006-03-04,2006,63,2,120.0,64.0,42.0,2650.4348400000003,6880.0064,2367.9075,11898.34874,-0.17104381322860718,False,,,"[1, 7, 8, 7, 8, 8, 7]"
63,0,2006-03-11,2006,70,2,0.0,32.0,48.0,0.0,3440.0032,2706.18,6146.1831999999995,-0.08797155320644379,False,,,"[0, 1, 9, 3, 0, 4, 8]"
64,0,2006-03-18,2006,77,2,105.0,64.0,24.0,2319.130485,6880.0064,1353.09,10552.226885,-0.15012343227863312,False,,,"[1, 13, 4, 3, 7, 8, 4]"
65,0,2006-03-25,2006,84,2,30.0,40.0,60.0,662.6087100000001,4300.004,3382.725,8345.33771,-0.11789067089557648,False,,,"[0, 12, 0, 7, 2, 5, 10]"
66,0,2006-04-01,2006,91,2,15.0,32.0,18.0,331.30435500000004,3440.0032,1014.8174999999999,4786.125055,-0.06714286655187607,False,,,"[1, 9, 6, 5, 1, 4, 3]"
67,0,2006-04-08,2006,98,2,75.0,0.0,24.0,1656.5217750000002,0.0,1353.09,3009.6117750000003,-0.04195388779044151,False,,,"[0, 2, 1, 7, 5, 0, 4]"
68,0,2006-04-15,2006,105,2,0.0,64.0,0.0,0.0,6880.0064,0.0,6880.0064,-0.09525241702795029,False,,,"[0, 7, 3, 2, 0, 8, 0]"
69,0,2006-04-22,2006,112,2,150.0,72.0,36.0,3313.0435500000003,7740.0072,2029.6349999999998,13082.68575,-0.17948809266090393,False,,,"[1, 9, 7, 8, 10, 9, 6]"
70,0,2006-04-29,2006,119,2,30.0,64.0,54.0,662.6087100000001,6880.0064,3044.4525,10587.06761,-0.14373230934143066,False,,,"[1, 8, 9, 5, 2, 8, 9]"
71,0,2006-05-06,2006,126,2,15.0,24.0,42.0,331.30435500000004,2580.0024000000003,2367.9075,5279.214255000001,-0.07094280421733856,False,,,"[1, 6, 9, 0, 1, 3, 7]"
72,0,2006-05-13,2006,133,2,60.0,32.0,36.0,1325.2174200000002,3440.0032,2029.6349999999998,6794.85562,-0.09036621451377869,False,,,"[0, 6, 3, 3, 4, 4, 6]"
73,0,2006-05-20,2006,140,2,90.0,40.0,36.0,1987.8261300000001,4300.004,2029.6349999999998,8317.46513,-0.10940955579280853,False,,,"[0, 3, 3, 7, 6, 5, 6]"
74,0,2006-05-27,2006,147,2,135.0,72.0,24.0,2981.739195,7740.0072,1353.09,12074.836395,-0.15685302019119263,False,,,"[1, 8, 4, 5, 9, 9, 4]"
75,0,2006-06-03,2006,154,2,15.0,72.0,30.0,331.30435500000004,7740.0072,1691.3625,9762.674055,-0.12513700127601624,False,,,"[0, 12, 7, 1, 1, 9, 5]"
76,0,2006-06-10,2006,161,2,135.0,48.0,48.0,2981.739195,5160.004800000001,2706.18,10847.923995000001,-0.137066051363945,False,,,"[0, 12, 5, 0, 9, 6, 8]"
77,0,2006-06-17,2006,168,2,60.0,32.0,60.0,1325.2174200000002,3440.0032,3382.725,8147.94562,-0.10147208720445633,False,,,"[0, 11, 0, 9, 4, 4, 10]"
78,0,2006-06-24,2006,175,2,105.0,40.0,0.0,2319.130485,4300.004,0.0,6619.1344850000005,-0.0812767744064331,False,,,"[1, 0, 7, 0, 7, 5, 0]"
79,0,2006-07-01,2006,182,2,60.0,80.0,24.0,1325.2174200000002,8600.008,1353.09,11278.31542,-0.13641756772994995,False,,,"[0, 10, 7, 7, 4, 10, 4]"
80,0,2006-07-08,2006,189,2,60.0,0.0,18.0,1325.2174200000002,0.0,1014.8174999999999,2340.03492,-0.027925020083785057,False,,,"[1, 4, 7, 5, 4, 0, 3]"
81,0,2006-07-15,2006,196,2,15.0,0.0,12.0,331.30435500000004,0.0,676.545,1007.8493550000001,-0.01188659481704235,False,,,"[1, 8, 4, 1, 1, 0, 2]"
82,0,2006-07-22,2006,203,2,120.0,72.0,42.0,2650.4348400000003,7740.0072,2367.9075,12758.34954,-0.14851856231689453,False,,,"[1, 8, 4, 4, 8, 9, 7]"
83,0,2006-07-29,2006,210,2,150.0,40.0,48.0,3313.0435500000003,4300.004,2706.18,10319.22755,-0.11849576979875565,False,,,"[1, 11, 0, 6, 10, 5, 8]"
84,0,2006-08-05,2006,217,2,150.0,80.0,12.0,3313.0435500000003,8600.008,676.545,12589.59655,-0.14245329797267914,False,,,"[1, 12, 3, 0, 10, 10, 2]"
85,0,2006-08-12,2006,224,2,90.0,56.0,30.0,1987.8261300000001,6020.0056,1691.3625,9699.194230000001,-0.10811707377433777,False,,,"[0, 1, 8, 9, 6, 7, 5]"
86,0,2006-08-19,2006,231,2,120.0,80.0,6.0,2650.4348400000003,8600.008,338.2725,11588.715339999999,-0.12717771530151367,False,,,"[1, 11, 2, 9, 8, 10, 1]"
87,0,2006-08-26,2006,238,2,15.0,64.0,18.0,331.30435500000004,6880.0064,1014.8174999999999,8226.128255,-0.08889807760715485,False,,,"[1, 4, 1, 1, 1, 8, 3]"
88,0,2006-09-02,2006,245,2,60.0,8.0,12.0,1325.2174200000002,860.0008,676.545,2861.7632200000003,-0.030498716980218887,False,,,"[0, 9, 9, 5, 4, 1, 2]"
89,0,2006-09-09,2006,252,2,30.0,8.0,48.0,662.6087100000001,860.0008,2706.18,4228.7895100000005,-0.04448859021067619,False,,,"[1, 12, 7, 6, 2, 1, 8]"
90,0,2006-09-16,2006,259,2,105.0,0.0,24.0,2319.130485,0.0,1353.09,3672.220485,-0.038175687193870544,False,,,"[0, 11, 8, 6, 7, 0, 4]"
91,0,2006-09-23,2006,266,2,30.0,72.0,24.0,662.6087100000001,7740.0072,1353.09,9755.70591,-0.1001892164349556,False,,,"[1, 12, 4, 5, 2, 9, 4]"
92,0,2006-09-30,2006,273,2,75.0,48.0,48.0,1656.5217750000002,5160.004800000001,2706.18,9522.706575,-0.09659257531166077,False,,,"[1, 2, 6, 9, 5, 6, 8]"
93,0,2006-10-07,2006,280,2,45.0,56.0,30.0,993.9130650000001,6020.0056,1691.3625,8705.281165,-0.08721444010734558,False,,,"[0, 9, 9, 3, 3, 7, 5]"
94,0,2006-10-14,2006,287,2,75.0,80.0,18.0,1656.5217750000002,8600.008,1014.8174999999999,11271.347274999998,-0.11148093640804291,False,,,"[0, 0, 8, 3, 5, 10, 3]"
95,0,2006-10-21,2006,294,2,135.0,16.0,6.0,2981.739195,1720.0016,338.2725,5040.013295,-0.049249809235334396,False,,,"[0, 13, 2, 3, 9, 2, 1]"
96,0,2006-10-28,2006,301,2,90.0,0.0,24.0,1987.8261300000001,0.0,1353.09,3340.91613,-0.03228628635406494,False,,,"[0, 13, 9, 2, 6, 0, 4]"
97,0,2006-11-04,2006,308,2,15.0,0.0,12.0,331.30435500000004,0.0,676.545,1007.8493550000001,0.897186815738678,False,,,"[1, 3, 3, 8, 1, 0, 2]"
98,0,2006-11-11,2006,315,2,120.0,40.0,60.0,2650.4348400000003,4300.004,3382.725,10333.163840000001,-0.10015963762998581,False,,,"[0, 0, 2, 2, 8, 5, 10]"
99,0,2006-11-18,2006,322,2,0.0,8.0,12.0,0.0,860.0008,676.545,1536.5457999999999,-0.014914830215275288,False,,,"[0, 2, 1, 7, 0, 1, 2]"
100,0,2006-11-25,2006,329,2,15.0,40.0,12.0,331.30435500000004,4300.004,676.545,5307.853355,-0.051587820053100586,False,,,"[1, 7, 8, 2, 1, 5, 2]"
101,0,2006-12-02,2006,336,2,0.0,80.0,18.0,0.0,8600.008,1014.8174999999999,9614.825499999999,-0.09352069348096848,False,,,"[0, 7, 2, 1, 0, 10, 3]"
102,0,2006-12-09,2006,343,2,105.0,16.0,48.0,2319.130485,1720.0016,2706.18,6745.312085,-0.06564472615718842,False,,,"[0, 5, 9, 7, 7, 2, 8]"
103,0,2006-12-16,2006,350,2,15.0,48.0,60.0,331.30435500000004,5160.004800000001,3382.725,8874.034155000001,-0.08636955171823502,False,,,"[0, 8, 5, 6, 1, 6, 10]"
104,0,2006-12-23,2006,357,2,30.0,32.0,30.0,662.6087100000001,3440.0032,1691.3625,5793.974410000001,-0.05638918653130531,False,,,"[1, 11, 7, 8, 2, 4, 5]"
105,0,2006-12-30,2006,364,2,135.0,80.0,36.0,2981.739195,8600.008,2029.6349999999998,13611.382195,-0.12365619093179703,False,,,"[0, 6, 7, 9, 9, 10, 6]"
106,0,2007-01-06,2007,6,3,60.0,64.0,48.0,1374.7825799999998,6331.646272,2278.279728,9984.70858,-0.09695623070001602,True,True,CornRM.100,"[0, 4, 8, 2, 4, 8, 8]"
107,0,2007-01-13,2007,13,3,105.0,32.0,48.0,2405.869515,3165.823136,2278.279728,7849.972378999999,-0.07609688490629196,False,,,"[0, 0, 5, 0, 7, 4, 8]"
108,0,2007-01-20,2007,20,3,60.0,80.0,12.0,1374.7825799999998,7914.5578399999995,569.569932,9858.910351999999,-0.09535904228687286,False,,,"[0, 3, 4, 7, 4, 10, 2]"
109,0,2007-01-27,2007,27,3,135.0,40.0,60.0,3093.260805,3957.2789199999997,2847.84966,9898.389384999999,-0.09547939896583557,False,,,"[0, 1, 8, 9, 9, 5, 10]"
110,0,2007-02-03,2007,34,3,120.0,0.0,60.0,2749.5651599999997,0.0,2847.84966,5597.41482,-0.053843915462493896,False,,,"[0, 5, 9, 8, 8, 0, 10]"
111,0,2007-02-10,2007,41,3,90.0,0.0,30.0,2062.1738699999996,0.0,1423.92483,3486.0986999999996,-0.033449143171310425,False,,,"[0, 5, 4, 5, 6, 0, 5]"
112,0,2007-02-17,2007,48,3,60.0,32.0,24.0,1374.7825799999998,3165.823136,1139.139864,5679.74558,-0.054357122629880905,False,,,"[1, 12, 1, 7, 4, 4, 4]"
113,0,2007-02-24,2007,55,3,0.0,32.0,36.0,0.0,3165.823136,1708.7097959999999,4874.532932,-0.04653363674879074,False,,,"[0, 7, 4, 4, 0, 4, 6]"
114,0,2007-03-03,2007,62,3,90.0,32.0,18.0,2062.1738699999996,3165.823136,854.3548979999999,6082.351903999999,-0.057913631200790405,False,,,"[1, 1, 4, 1, 6, 4, 3]"
115,0,2007-03-10,2007,69,3,60.0,72.0,60.0,1374.7825799999998,7123.102056,2847.84966,11345.734295999999,-0.10768257081508636,False,,,"[1, 10, 8, 4, 4, 9, 10]"
116,0,2007-03-17,2007,76,3,150.0,8.0,60.0,3436.9564499999997,791.455784,2847.84966,7076.261893999999,-0.0669354498386383,False,,,"[1, 11, 2, 3, 10, 1, 10]"
117,0,2007-03-24,2007,83,3,45.0,40.0,12.0,1031.0869349999998,3957.2789199999997,569.569932,5557.935787,-0.05239812284708023,False,,,"[1, 12, 4, 8, 3, 5, 2]"
118,0,2007-03-31,2007,90,3,60.0,80.0,12.0,1374.7825799999998,7914.5578399999995,569.569932,9858.910351999999,-0.09259586781263351,False,,,"[0, 7, 7, 2, 4, 10, 2]"
119,0,2007-04-07,2007,97,3,135.0,16.0,6.0,3093.260805,1582.911568,284.784966,4960.957339,-0.04642336070537567,False,,,"[1, 6, 9, 6, 9, 2, 1]"
120,0,2007-04-14,2007,104,3,120.0,48.0,54.0,2749.5651599999997,4748.734704,2563.0646939999997,10061.364558000001,-0.09376602619886398,False,,,"[0, 1, 5, 9, 8, 6, 9]"
121,0,2007-04-21,2007,111,3,120.0,72.0,18.0,2749.5651599999997,7123.102056,854.3548979999999,10727.022114,-0.09951063245534897,False,,,"[1, 1, 2, 6, 8, 9, 3]"
122,0,2007-04-28,2007,118,3,90.0,0.0,30.0,2062.1738699999996,0.0,1423.92483,3486.0986999999996,-0.03220096603035927,False,,,"[0, 3, 4, 0, 6, 0, 5]"
123,0,2007-05-05,2007,125,3,0.0,40.0,0.0,0.0,3957.2789199999997,0.0,3957.2789199999997,-0.03640591725707054,False,,,"[1, 12, 0, 1, 0, 5, 0]"
124,0,2007-05-12,2007,132,3,150.0,48.0,48.0,3436.9564499999997,4748.734704,2278.279728,10463.970882,-0.09583492577075958,False,,,"[1, 2, 1, 8, 10, 6, 8]"
125,0,2007-05-19,2007,139,3,15.0,64.0,12.0,343.69564499999996,6331.646272,569.569932,7244.911849,-0.06605032086372375,False,,,"[1, 3, 0, 3, 1, 8, 2]"
126,0,2007-05-26,2007,146,3,135.0,0.0,18.0,3093.260805,0.0,854.3548979999999,3947.615703,-0.0358349084854126,False,,,"[0, 5, 0, 2, 9, 0, 3]"
127,0,2007-06-02,2007,153,3,30.0,16.0,42.0,687.3912899999999,1582.911568,1993.4947619999998,4263.797619999999,-0.03854713961482048,False,,,"[1, 12, 6, 6, 2, 2, 7]"
128,0,2007-06-09,2007,160,3,135.0,0.0,0.0,3093.260805,0.0,0.0,3093.260805,-0.027859646826982498,False,,,"[1, 0, 8, 8, 9, 0, 0]"
129,0,2007-06-16,2007,167,3,105.0,24.0,18.0,2405.869515,2374.367352,854.3548979999999,5634.591764999999,-0.05056031420826912,False,,,"[1, 4, 5, 6, 7, 3, 3]"
130,0,2007-06-23,2007,174,3,45.0,24.0,24.0,1031.0869349999998,2374.367352,1139.139864,4544.594151,-0.040634967386722565,False,,,"[1, 12, 2, 5, 3, 3, 4]"
131,0,2007-06-30,2007,181,3,45.0,40.0,48.0,1031.0869349999998,3957.2789199999997,2278.279728,7266.6455829999995,-0.06473682820796967,False,,,"[0, 7, 1, 3, 3, 5, 8]"
132,0,2007-07-07,2007,188,3,105.0,56.0,18.0,2405.869515,5540.190488,854.3548979999999,8800.414901,-0.07809589803218842,False,,,"[0, 0, 3, 8, 7, 7, 3]"
133,0,2007-07-14,2007,195,3,90.0,24.0,30.0,2062.1738699999996,2374.367352,1423.92483,5860.466052,-0.051806654781103134,False,,,"[0, 9, 2, 7, 6, 3, 5]"
134,0,2007-07-21,2007,202,3,120.0,0.0,36.0,2749.5651599999997,0.0,1708.7097959999999,4458.274955999999,-0.039266787469387054,False,,,"[0, 11, 3, 1, 8, 0, 6]"
135,0,2007-07-28,2007,209,3,120.0,32.0,0.0,2749.5651599999997,3165.823136,0.0,5915.388295999999,-0.05191138759255409,False,,,"[1, 0, 3, 8, 8, 4, 0]"
136,0,2007-08-04,2007,216,3,15.0,24.0,6.0,343.69564499999996,2374.367352,284.784966,3002.847963,-0.026264069601893425,False,,,"[1, 3, 5, 6, 1, 3, 1]"
137,0,2007-08-11,2007,223,3,30.0,0.0,48.0,687.3912899999999,0.0,2278.279728,2965.671018,-0.025859665125608444,False,,,"[0, 10, 1, 8, 2, 0, 8]"
138,0,2007-08-18,2007,230,3,30.0,72.0,18.0,687.3912899999999,7123.102056,854.3548979999999,8664.848243999999,-0.0753072202205658,False,,,"[0, 12, 8, 0, 2, 9, 3]"
139,0,2007-08-25,2007,237,3,90.0,24.0,36.0,2062.1738699999996,2374.367352,1708.7097959999999,6145.251018,-0.05323455110192299,False,,,"[1, 9, 9, 8, 6, 3, 6]"
140,0,2007-09-01,2007,244,3,60.0,56.0,42.0,1374.7825799999998,5540.190488,1993.4947619999998,8908.46783,-0.07690171152353287,False,,,"[1, 5, 3, 0, 4, 7, 7]"
141,0,2007-09-08,2007,251,3,135.0,16.0,54.0,3093.260805,1582.911568,2563.0646939999997,7239.237066999999,-0.06226903200149536,False,,,"[1, 3, 3, 7, 9, 2, 9]"
142,0,2007-09-15,2007,258,3,45.0,24.0,42.0,1031.0869349999998,2374.367352,1993.4947619999998,5398.949049,-0.04627776890993118,False,,,"[0, 10, 8, 8, 3, 3, 7]"
143,0,2007-09-22,2007,265,3,75.0,24.0,48.0,1718.4782249999998,2374.367352,2278.279728,6371.125305,-0.05442071706056595,False,,,"[1, 4, 7, 5, 5, 3, 8]"
144,0,2007-09-29,2007,272,3,90.0,48.0,0.0,2062.1738699999996,4748.734704,0.0,6810.908574,-0.057972751557826996,False,,,"[0, 4, 9, 6, 6, 6, 0]"
145,0,2007-10-06,2007,279,3,90.0,40.0,48.0,2062.1738699999996,3957.2789199999997,2278.279728,8297.732517999999,-0.07036920636892319,False,,,"[0, 11, 0, 8, 6, 5, 8]"
